neuron_id,role,label,source_locator,source_artifact,id_namespace,dataset_id,verification_status,notes
720575940616857174,table3_activation_input,TH_VUM,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940616921629,table3_activation_input,mute,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940617303857,table3_activation_input,diatom,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940617437697,table3_activation_input,mandala,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940617497437,table3_activation_input,planter,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940617563577,table3_activation_input,landslide,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940617755220,table3_activation_input,tulip,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940617854676,table3_activation_input,peahen,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940618028125,table3_activation_input,buddy,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940618118485,table3_activation_input,peahen,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940618156689,table3_activation_input,coy,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940618165019,table3_activation_input,tinctoria,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940618299216,table3_activation_input,basket,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940618563664,table3_activation_input,peacock,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940618864725,table3_activation_input,Salivary_MN13,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940618926757,table3_activation_input,gallinule,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940619048827,table3_activation_input,tinctoria,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940619196848,table3_activation_input,rocket,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940619409135,table3_activation_input,weaver,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940619453831,table3_activation_input,aster,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940619455879,table3_activation_input,Salivary_MN13,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940619462128,table3_activation_input,rocket,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940619559838,table3_activation_input,brontosaraus,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940619697134,table3_activation_input,diatom,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940619741104,table3_activation_input,haystack,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940619862720,table3_activation_input,rocket,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940619985243,table3_activation_input,peafowl,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620061793,table3_activation_input,tulip,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620096171,table3_activation_input,hyacinth,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620182181,table3_activation_input,shark,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620183462,table3_activation_input,basket,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620224532,table3_activation_input,pSG1,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620262465,table3_activation_input,marge,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620287623,table3_activation_input,gazebo,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620306300,table3_activation_input,aDT6,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620441024,table3_activation_input,tophat,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620506996,table3_activation_input,doublescoop,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620527830,table3_activation_input,handle,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620673985,table3_activation_input,tentacular,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620714150,table3_activation_input,mothership,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620798284,table3_activation_input,horseshoe,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620829878,table3_activation_input,aSG1,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620874757,table3_activation_input,G2N_1,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620879476,table3_activation_input,handle,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620879809,table3_activation_input,aSG7,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620916360,table3_activation_input,rocket,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620943365,table3_activation_input,pSG1,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620950554,table3_activation_input,rocket,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940620979638,table3_activation_input,cradle,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621089741,table3_activation_input,brontosaraus,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621149709,table3_activation_input,mime,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621218694,table3_activation_input,pringle,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621326324,table3_activation_input,good_dog,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621333509,table3_activation_input,horn,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621373278,table3_activation_input,horseshoe,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621399899,table3_activation_input,tentacular,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621431884,table3_activation_input,vice,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621468404,table3_activation_input,spirit,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621517481,table3_activation_input,pSG1,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621522352,table3_activation_input,oval,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621538142,table3_activation_input,tundra,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621573542,table3_activation_input,tundra,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621583286,table3_activation_input,damsel,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621614246,table3_activation_input,basket,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621628582,table3_activation_input,bobber,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621717025,table3_activation_input,diatom,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621900981,table3_activation_input,lion,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940621982413,table3_activation_input,aster,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940622028778,table3_activation_input,horseshoe,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940622168052,table3_activation_input,ruby,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940622198230,table3_activation_input,diatom,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940622273868,table3_activation_input,aSG7,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
720575940622284947,table3_activation_input,peafowl,figures.ipynb:types_and_ids,sez_neurons.pickle,flywire_root_id,flywire-630-2023-03-23,SOURCE_VERIFIED_COMPUTATIONAL,"Computational source mapping only; upstream pickle sha256=2bc5a2a8289924f2de39a8e68bdc07025cb6d6c6c6ddc83a973c0cace7cec2ce. No driver-line, cell-identity, assay-equivalence, or biological-validation claim."
