path,line,occurrence,classification,definition,compatible_canonical_metric,conversion_reason,ambiguity_status
experiments/gate_12_disease_rollouts/results/disease_metrics.json,378,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,401,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,424,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,447,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,470,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,493,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,516,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,539,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,562,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,585,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,608,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,631,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,654,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,677,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,700,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,735,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,758,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,781,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,804,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,827,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,850,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,885,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,908,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,931,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,954,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,977,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1000,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1035,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1058,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1081,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1104,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1127,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1150,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1185,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1208,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1231,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1254,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1277,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1300,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1335,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1358,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1381,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1404,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1427,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12_disease_rollouts/results/disease_metrics.json,1450,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.csv,1,walking_speed,LEGACY_ALIAS_UNPROVEN,"condition_id,scope,gene_specific_mapping,burden_level,burden_label,seed,run_status,skip_reason,step_count,timestep_s,duration_s,mean_planar_speed_mm_s,distance_traveled_mm,displacement_mm,walking_speed_mm_s_raw,total_distance_mm_raw,thorax_",NONE_UNTIL_REVIEW,definition does not prove equivalence,LEGACY_ALIAS_UNPROVEN
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,22,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,49,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,76,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,103,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,130,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,157,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,184,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,211,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,238,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,265,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,292,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,319,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,346,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,373,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,400,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,427,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,454,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,481,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,508,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,535,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,562,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,589,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,616,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,643,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,670,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,697,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,724,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,751,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,778,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,805,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,832,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,859,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,886,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,913,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,940,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,967,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,994,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1021,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1048,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1075,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1102,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1129,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1156,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1183,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1210,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1237,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1264,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1291,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1318,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1345,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1372,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1399,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1426,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
experiments/gate_12d_proxy_rollouts/results/proxy_disease_metrics.json,1453,walking_speed,AMBIGUOUS_REQUIRES_REVIEW,"""walking_speed_mm_s_raw"": """",",NONE_UNTIL_REVIEW,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
